ID,Image1,Image2,Type
7620,36__M_Left_ring_finger.BMP,40__M_Left_index_finger.BMP,0
7621,40__M_Right_middle_finger.BMP,105__M_Left_index_finger.BMP,0
7622,40__M_Left_ring_finger.BMP,78__M_Right_ring_finger.BMP,0
7623,40__M_Right_ring_finger.BMP,111__M_Left_index_finger.BMP,0
7624,40__M_Left_little_finger.BMP,86__M_Right_index_finger.BMP,0
7625,40__M_Right_ring_finger.BMP,84__M_Right_little_finger.BMP,0
7626,40__M_Right_little_finger.BMP,111__M_Right_index_finger.BMP,0
7627,40__M_Right_thumb_finger.BMP,74__M_Left_little_finger.BMP,0
7628,40__M_Right_index_finger.BMP,98__M_Left_index_finger.BMP,0
7629,40__M_Left_thumb_finger.BMP,74__M_Right_little_finger.BMP,0
7630,40__M_Left_thumb_finger.BMP,105__M_Left_index_finger.BMP,0
7631,11__M_Left_thumb_finger.BMP,40__M_Left_little_finger.BMP,0
7632,40__M_Left_middle_finger.BMP,88__M_Left_little_finger.BMP,0
7633,40__M_Right_little_finger.BMP,129__M_Left_thumb_finger.BMP,0
7634,40__M_Right_thumb_finger.BMP,93__M_Left_ring_finger.BMP,0
7635,40__M_Right_thumb_finger.BMP,113__M_Right_index_finger.BMP,0
7636,40__M_Left_ring_finger.BMP,126__M_Left_little_finger.BMP,0
7637,40__M_Left_middle_finger.BMP,118__M_Left_index_finger.BMP,0
7638,40__M_Right_index_finger.BMP,44__M_Right_thumb_finger.BMP,0
7639,40__M_Right_little_finger.BMP,112__M_Left_thumb_finger.BMP,0
7640,40__M_Right_little_finger.BMP,103__M_Right_little_finger.BMP,0
7641,19__M_Left_thumb_finger.BMP,40__M_Right_index_finger.BMP,0
7642,40__M_Right_ring_finger.BMP,99__M_Left_index_finger.BMP,0
7643,40__M_Right_ring_finger.BMP,84__M_Left_ring_finger.BMP,0
7644,40__M_Left_index_finger.BMP,100__M_Left_little_finger.BMP,0
7645,40__M_Left_ring_finger.BMP,118__M_Left_thumb_finger.BMP,0
7646,40__M_Left_ring_finger.BMP,122__M_Right_thumb_finger.BMP,0
7647,40__M_Left_middle_finger.BMP,77__M_Left_little_finger.BMP,0
7648,40__M_Right_little_finger.BMP,118__M_Left_middle_finger.BMP,0
7649,40__M_Left_ring_finger.BMP,48__M_Right_ring_finger.BMP,0
7650,40__M_Right_ring_finger.BMP,96__M_Left_thumb_finger.BMP,0
7651,41__M_Left_little_finger.BMP,50__M_Right_ring_finger.BMP,0
7652,41__M_Right_index_finger.BMP,125__M_Right_index_finger.BMP,0
7653,41__M_Right_ring_finger.BMP,97__M_Right_index_finger.BMP,0
7654,41__M_Left_ring_finger.BMP,130__M_Right_little_finger.BMP,0
7655,41__M_Right_ring_finger.BMP,108__M_Right_middle_finger.BMP,0
7656,34__M_Left_middle_finger.BMP,41__M_Right_index_finger.BMP,0
7657,16__M_Right_thumb_finger.BMP,41__M_Left_thumb_finger.BMP,0
7658,41__M_Left_middle_finger.BMP,83__M_Left_ring_finger.BMP,0
7659,41__M_Right_little_finger.BMP,61__M_Right_ring_finger.BMP,0
7660,41__M_Right_little_finger.BMP,70__M_Right_ring_finger.BMP,0
7661,41__M_Right_middle_finger.BMP,84__M_Left_little_finger.BMP,0
7662,41__M_Right_middle_finger.BMP,53__M_Left_thumb_finger.BMP,0
7663,23__M_Left_middle_finger.BMP,41__M_Right_index_finger.BMP,0
7664,41__M_Right_thumb_finger.BMP,69__M_Left_thumb_finger.BMP,0
7665,41__M_Left_ring_finger.BMP,79__M_Right_thumb_finger.BMP,0
7666,41__M_Left_ring_finger.BMP,83__M_Right_ring_finger.BMP,0
7667,41__M_Left_ring_finger.BMP,102__M_Left_index_finger.BMP,0
7668,41__M_Right_index_finger.BMP,90__M_Right_middle_finger.BMP,0
7669,25__M_Right_thumb_finger.BMP,41__M_Right_index_finger.BMP,0
7670,41__M_Right_middle_finger.BMP,89__M_Right_index_finger.BMP,0
7671,41__M_Left_ring_finger.BMP,42__M_Left_middle_finger.BMP,0
7672,41__M_Left_index_finger.BMP,100__M_Left_middle_finger.BMP,0
7673,41__M_Left_index_finger.BMP,115__M_Right_middle_finger.BMP,0
7674,17__M_Right_middle_finger.BMP,41__M_Right_index_finger.BMP,0
7675,41__M_Right_little_finger.BMP,74__M_Left_thumb_finger.BMP,0
7676,41__M_Right_ring_finger.BMP,79__M_Left_thumb_finger.BMP,0
7677,41__M_Right_middle_finger.BMP,68__M_Right_ring_finger.BMP,0
7678,41__M_Left_thumb_finger.BMP,118__M_Right_middle_finger.BMP,0
7679,31__M_Right_middle_finger.BMP,41__M_Right_thumb_finger.BMP,0
7680,41__M_Left_index_finger.BMP,117__M_Right_ring_finger.BMP,0
7681,41__M_Left_middle_finger.BMP,89__M_Left_middle_finger.BMP,0
7682,41__M_Right_thumb_finger.BMP,105__M_Left_middle_finger.BMP,0
7683,41__M_Right_thumb_finger.BMP,74__M_Left_thumb_finger.BMP,0
7684,41__M_Right_ring_finger.BMP,50__M_Right_ring_finger.BMP,0
7685,41__M_Left_thumb_finger.BMP,81__M_Left_ring_finger.BMP,0
7686,41__M_Right_little_finger.BMP,87__M_Right_little_finger.BMP,0
7687,25__M_Right_ring_finger.BMP,41__M_Right_little_finger.BMP,0
7688,41__M_Right_middle_finger.BMP,88__M_Right_little_finger.BMP,0
7689,22__M_Left_ring_finger.BMP,41__M_Left_middle_finger.BMP,0
7690,41__M_Right_ring_finger.BMP,111__M_Left_little_finger.BMP,0
7691,34__M_Left_ring_finger.BMP,41__M_Left_index_finger.BMP,0
7692,41__M_Right_middle_finger.BMP,92__M_Right_thumb_finger.BMP,0
7693,41__M_Right_little_finger.BMP,44__M_Right_index_finger.BMP,0
7694,27__M_Left_little_finger.BMP,41__M_Left_middle_finger.BMP,0
7695,37__M_Right_thumb_finger.BMP,41__M_Right_ring_finger.BMP,0
7696,42__M_Right_index_finger.BMP,126__M_Right_thumb_finger.BMP,0
7697,26__M_Right_index_finger.BMP,42__M_Right_ring_finger.BMP,0
7698,15__M_Right_thumb_finger.BMP,42__M_Left_ring_finger.BMP,0
7699,42__M_Left_thumb_finger.BMP,58__M_Left_ring_finger.BMP,0
7700,42__M_Right_index_finger.BMP,112__M_Right_little_finger.BMP,0
7701,42__M_Left_little_finger.BMP,107__M_Left_ring_finger.BMP,0
7702,42__M_Right_thumb_finger.BMP,102__M_Left_ring_finger.BMP,0
7703,29__M_Left_ring_finger.BMP,42__M_Right_thumb_finger.BMP,0
7704,18__M_Left_middle_finger.BMP,42__M_Left_index_finger.BMP,0
7705,15__M_Right_index_finger.BMP,42__M_Left_index_finger.BMP,0
7706,7__M_Right_index_finger.BMP,42__M_Left_index_finger.BMP,0
7707,42__M_Left_thumb_finger.BMP,84__M_Right_thumb_finger.BMP,0
7708,42__M_Left_middle_finger.BMP,114__M_Right_middle_finger.BMP,0
7709,42__M_Right_little_finger.BMP,63__M_Left_middle_finger.BMP,0
7710,42__M_Left_index_finger.BMP,109__M_Right_index_finger.BMP,0
7711,42__M_Right_thumb_finger.BMP,130__M_Left_middle_finger.BMP,0
7712,42__M_Right_index_finger.BMP,59__M_Left_thumb_finger.BMP,0
7713,10__M_Right_middle_finger.BMP,42__M_Right_middle_finger.BMP,0
7714,42__M_Left_index_finger.BMP,50__M_Right_middle_finger.BMP,0
7715,42__M_Right_index_finger.BMP,94__M_Left_thumb_finger.BMP,0
7716,42__M_Left_thumb_finger.BMP,84__M_Left_little_finger.BMP,0
7717,42__M_Left_ring_finger.BMP,67__M_Left_little_finger.BMP,0
7718,42__M_Left_middle_finger.BMP,117__M_Right_index_finger.BMP,0
7719,38__M_Left_middle_finger.BMP,42__M_Right_thumb_finger.BMP,0
7720,42__M_Right_index_finger.BMP,49__M_Right_middle_finger.BMP,0
7721,42__M_Left_little_finger.BMP,65__M_Left_thumb_finger.BMP,0
7722,42__M_Left_middle_finger.BMP,64__M_Left_middle_finger.BMP,0
7723,42__M_Right_ring_finger.BMP,109__M_Left_ring_finger.BMP,0
7724,42__M_Left_little_finger.BMP,59__M_Left_ring_finger.BMP,0
7725,42__M_Left_thumb_finger.BMP,97__M_Right_thumb_finger.BMP,0
7726,42__M_Left_ring_finger.BMP,100__M_Right_ring_finger.BMP,0
7727,42__M_Right_index_finger.BMP,98__M_Left_thumb_finger.BMP,0
7728,1__M_Right_index_finger.BMP,42__M_Right_middle_finger.BMP,0
7729,42__M_Right_middle_finger.BMP,90__M_Right_ring_finger.BMP,0
7730,42__M_Right_ring_finger.BMP,104__M_Left_ring_finger.BMP,0
7731,42__M_Right_index_finger.BMP,77__M_Right_middle_finger.BMP,0
7732,42__M_Right_little_finger.BMP,74__M_Right_little_finger.BMP,0
7733,42__M_Right_ring_finger.BMP,109__M_Right_middle_finger.BMP,0
7734,42__M_Right_ring_finger.BMP,94__M_Left_middle_finger.BMP,0
7735,42__M_Left_middle_finger.BMP,92__M_Left_ring_finger.BMP,0
7736,42__M_Right_thumb_finger.BMP,127__M_Left_little_finger.BMP,0
7737,42__M_Right_middle_finger.BMP,90__M_Left_little_finger.BMP,0
7738,42__M_Right_little_finger.BMP,72__M_Left_ring_finger.BMP,0
7739,29__M_Right_little_finger.BMP,42__M_Right_little_finger.BMP,0
7740,42__M_Left_thumb_finger.BMP,93__M_Left_middle_finger.BMP,0
7741,43__M_Left_middle_finger.BMP,128__M_Left_little_finger.BMP,0
7742,43__M_Right_index_finger.BMP,113__M_Left_little_finger.BMP,0
7743,43__M_Left_little_finger.BMP,50__M_Left_ring_finger.BMP,0
7744,43__M_Right_index_finger.BMP,60__M_Left_ring_finger.BMP,0
7745,43__M_Left_little_finger.BMP,97__M_Right_ring_finger.BMP,0
7746,25__M_Right_ring_finger.BMP,43__M_Right_middle_finger.BMP,0
7747,43__M_Left_middle_finger.BMP,83__M_Left_thumb_finger.BMP,0
7748,43__M_Right_index_finger.BMP,47__M_Right_little_finger.BMP,0
7749,33__M_Right_middle_finger.BMP,43__M_Left_little_finger.BMP,0
7750,43__M_Right_index_finger.BMP,67__M_Right_little_finger.BMP,0
7751,43__M_Left_little_finger.BMP,124__M_Right_thumb_finger.BMP,0
7752,3__M_Right_middle_finger.BMP,43__M_Right_little_finger.BMP,0
7753,43__M_Right_middle_finger.BMP,128__M_Right_little_finger.BMP,0
7754,43__M_Right_thumb_finger.BMP,64__M_Left_index_finger.BMP,0
7755,7__M_Right_little_finger.BMP,43__M_Right_index_finger.BMP,0
7756,43__M_Right_middle_finger.BMP,113__M_Right_index_finger.BMP,0
7757,43__M_Left_middle_finger.BMP,59__M_Right_little_finger.BMP,0
7758,43__M_Right_middle_finger.BMP,107__M_Left_little_finger.BMP,0
7759,29__M_Left_ring_finger.BMP,43__M_Left_little_finger.BMP,0
7760,43__M_Left_middle_finger.BMP,55__M_Right_middle_finger.BMP,0
7761,43__M_Left_middle_finger.BMP,119__M_Right_thumb_finger.BMP,0
7762,43__M_Left_thumb_finger.BMP,104__M_Right_ring_finger.BMP,0
7763,43__M_Right_middle_finger.BMP,81__M_Left_middle_finger.BMP,0
7764,43__M_Right_little_finger.BMP,83__M_Left_middle_finger.BMP,0
7765,43__M_Left_ring_finger.BMP,58__M_Left_little_finger.BMP,0
7766,17__M_Right_ring_finger.BMP,43__M_Left_thumb_finger.BMP,0
7767,43__M_Right_thumb_finger.BMP,96__M_Right_index_finger.BMP,0
7768,43__M_Left_little_finger.BMP,66__M_Right_ring_finger.BMP,0
7769,19__M_Right_thumb_finger.BMP,43__M_Left_ring_finger.BMP,0
7770,21__M_Left_little_finger.BMP,43__M_Right_little_finger.BMP,0
7771,43__M_Right_little_finger.BMP,64__M_Left_ring_finger.BMP,0
7772,33__M_Right_ring_finger.BMP,43__M_Left_ring_finger.BMP,0
7773,43__M_Left_thumb_finger.BMP,83__M_Right_middle_finger.BMP,0
7774,9__M_Right_ring_finger.BMP,43__M_Right_middle_finger.BMP,0
7775,43__M_Right_middle_finger.BMP,51__M_Right_middle_finger.BMP,0
7776,43__M_Left_middle_finger.BMP,91__M_Right_index_finger.BMP,0
7777,43__M_Right_ring_finger.BMP,75__M_Right_ring_finger.BMP,0
7778,43__M_Right_thumb_finger.BMP,66__M_Right_index_finger.BMP,0
7779,43__M_Right_little_finger.BMP,62__M_Right_index_finger.BMP,0
7780,43__M_Left_thumb_finger.BMP,67__M_Left_index_finger.BMP,0
7781,8__M_Left_ring_finger.BMP,43__M_Right_ring_finger.BMP,0
7782,43__M_Left_index_finger.BMP,91__M_Right_middle_finger.BMP,0
7783,43__M_Right_middle_finger.BMP,87__M_Left_index_finger.BMP,0
7784,17__M_Left_middle_finger.BMP,43__M_Right_index_finger.BMP,0
7785,43__M_Left_ring_finger.BMP,118__M_Right_index_finger.BMP,0
7786,36__M_Right_middle_finger.BMP,44__M_Left_middle_finger.BMP,0
7787,44__M_Left_little_finger.BMP,73__M_Right_ring_finger.BMP,0
7788,44__M_Right_middle_finger.BMP,64__M_Right_ring_finger.BMP,0
7789,36__M_Right_ring_finger.BMP,44__M_Left_ring_finger.BMP,0
7790,44__M_Left_ring_finger.BMP,54__M_Right_index_finger.BMP,0
7791,44__M_Right_thumb_finger.BMP,108__M_Left_middle_finger.BMP,0
7792,44__M_Right_index_finger.BMP,90__M_Left_ring_finger.BMP,0
7793,44__M_Right_thumb_finger.BMP,110__M_Left_ring_finger.BMP,0
7794,32__M_Left_middle_finger.BMP,44__M_Right_little_finger.BMP,0
7795,33__M_Right_middle_finger.BMP,44__M_Left_thumb_finger.BMP,0
7796,11__M_Left_thumb_finger.BMP,44__M_Right_middle_finger.BMP,0
7797,19__M_Left_middle_finger.BMP,44__M_Left_little_finger.BMP,0
7798,44__M_Right_thumb_finger.BMP,48__M_Left_index_finger.BMP,0
7799,44__M_Left_ring_finger.BMP,58__M_Right_thumb_finger.BMP,0
7800,8__M_Left_thumb_finger.BMP,44__M_Right_thumb_finger.BMP,0
7801,44__M_Right_index_finger.BMP,94__M_Right_ring_finger.BMP,0
7802,44__M_Right_ring_finger.BMP,47__M_Right_ring_finger.BMP,0
7803,44__M_Right_index_finger.BMP,98__M_Right_index_finger.BMP,0
7804,44__M_Right_middle_finger.BMP,47__M_Left_thumb_finger.BMP,0
7805,31__M_Right_ring_finger.BMP,44__M_Left_little_finger.BMP,0
7806,44__M_Left_little_finger.BMP,116__M_Left_thumb_finger.BMP,0
7807,44__M_Right_little_finger.BMP,130__M_Left_ring_finger.BMP,0
7808,44__M_Right_thumb_finger.BMP,78__M_Right_thumb_finger.BMP,0
7809,44__M_Right_index_finger.BMP,92__M_Left_ring_finger.BMP,0
7810,44__M_Left_middle_finger.BMP,127__M_Left_thumb_finger.BMP,0
7811,44__M_Right_thumb_finger.BMP,77__M_Right_little_finger.BMP,0
7812,44__M_Right_thumb_finger.BMP,102__M_Left_thumb_finger.BMP,0
7813,44__M_Right_middle_finger.BMP,74__M_Left_middle_finger.BMP,0
7814,44__M_Right_little_finger.BMP,57__M_Left_index_finger.BMP,0
7815,27__M_Left_little_finger.BMP,44__M_Left_ring_finger.BMP,0
7816,8__M_Left_little_finger.BMP,44__M_Left_thumb_finger.BMP,0
7817,26__M_Left_middle_finger.BMP,44__M_Left_little_finger.BMP,0
7818,44__M_Left_ring_finger.BMP,130__M_Left_middle_finger.BMP,0
7819,7__M_Left_index_finger.BMP,44__M_Left_index_finger.BMP,0
7820,38__M_Right_thumb_finger.BMP,44__M_Right_middle_finger.BMP,0
7821,37__M_Right_thumb_finger.BMP,44__M_Left_index_finger.BMP,0
7822,31__M_Right_thumb_finger.BMP,44__M_Right_index_finger.BMP,0
7823,44__M_Left_ring_finger.BMP,74__M_Right_middle_finger.BMP,0
7824,44__M_Right_little_finger.BMP,92__M_Left_middle_finger.BMP,0
7825,13__M_Left_index_finger.BMP,44__M_Left_ring_finger.BMP,0
7826,44__M_Right_thumb_finger.BMP,79__M_Right_index_finger.BMP,0
7827,44__M_Right_index_finger.BMP,113__M_Left_little_finger.BMP,0
7828,28__M_Left_index_finger.BMP,44__M_Left_middle_finger.BMP,0
7829,44__M_Right_ring_finger.BMP,81__M_Left_little_finger.BMP,0
7830,44__M_Left_ring_finger.BMP,104__M_Left_middle_finger.BMP,0
7831,45__M_Right_middle_finger.BMP,101__M_Left_little_finger.BMP,0
7832,45__M_Left_little_finger.BMP,100__M_Right_thumb_finger.BMP,0
7833,26__M_Left_middle_finger.BMP,45__M_Left_middle_finger.BMP,0
7834,45__M_Right_little_finger.BMP,72__M_Left_ring_finger.BMP,0
7835,45__M_Left_index_finger.BMP,129__M_Right_little_finger.BMP,0
7836,7__M_Left_middle_finger.BMP,45__M_Right_index_finger.BMP,0
7837,44__M_Right_middle_finger.BMP,45__M_Right_little_finger.BMP,0
7838,45__M_Left_little_finger.BMP,115__M_Right_thumb_finger.BMP,0
7839,45__M_Left_middle_finger.BMP,97__M_Right_middle_finger.BMP,0
7840,21__M_Left_index_finger.BMP,45__M_Left_ring_finger.BMP,0
7841,45__M_Right_index_finger.BMP,84__M_Left_little_finger.BMP,0
7842,45__M_Right_middle_finger.BMP,50__M_Right_ring_finger.BMP,0
7843,45__M_Left_index_finger.BMP,49__M_Left_little_finger.BMP,0
7844,45__M_Right_thumb_finger.BMP,101__M_Right_thumb_finger.BMP,0
7845,33__M_Right_little_finger.BMP,45__M_Left_middle_finger.BMP,0
7846,45__M_Right_little_finger.BMP,63__M_Left_index_finger.BMP,0
7847,45__M_Right_middle_finger.BMP,51__M_Right_index_finger.BMP,0
7848,45__M_Left_index_finger.BMP,53__M_Left_middle_finger.BMP,0
7849,41__M_Right_little_finger.BMP,45__M_Left_ring_finger.BMP,0
7850,45__M_Left_ring_finger.BMP,54__M_Right_little_finger.BMP,0
7851,45__M_Right_little_finger.BMP,66__M_Left_index_finger.BMP,0
7852,32__M_Right_middle_finger.BMP,45__M_Right_ring_finger.BMP,0
7853,45__M_Left_little_finger.BMP,77__M_Right_index_finger.BMP,0
7854,45__M_Right_middle_finger.BMP,46__M_Right_thumb_finger.BMP,0
7855,45__M_Right_ring_finger.BMP,110__M_Right_little_finger.BMP,0
7856,45__M_Right_little_finger.BMP,46__M_Right_little_finger.BMP,0
7857,26__M_Left_ring_finger.BMP,45__M_Right_thumb_finger.BMP,0
7858,45__M_Left_middle_finger.BMP,118__M_Right_little_finger.BMP,0
7859,14__M_Right_index_finger.BMP,45__M_Left_thumb_finger.BMP,0
7860,17__M_Right_ring_finger.BMP,45__M_Right_index_finger.BMP,0
7861,35__M_Left_thumb_finger.BMP,45__M_Right_little_finger.BMP,0
7862,45__M_Right_index_finger.BMP,126__M_Left_index_finger.BMP,0
7863,45__M_Left_middle_finger.BMP,113__M_Left_index_finger.BMP,0
7864,45__M_Right_thumb_finger.BMP,106__M_Right_little_finger.BMP,0
7865,45__M_Right_index_finger.BMP,76__M_Left_index_finger.BMP,0
7866,45__M_Right_index_finger.BMP,77__M_Right_middle_finger.BMP,0
7867,3__M_Left_ring_finger.BMP,45__M_Right_little_finger.BMP,0
7868,23__M_Left_thumb_finger.BMP,45__M_Right_little_finger.BMP,0
7869,45__M_Left_thumb_finger.BMP,118__M_Left_index_finger.BMP,0
7870,45__M_Right_little_finger.BMP,125__M_Right_thumb_finger.BMP,0
7871,45__M_Right_index_finger.BMP,92__M_Left_thumb_finger.BMP,0
7872,13__M_Right_middle_finger.BMP,45__M_Left_little_finger.BMP,0
7873,45__M_Left_little_finger.BMP,64__M_Left_thumb_finger.BMP,0
7874,44__M_Left_little_finger.BMP,45__M_Right_little_finger.BMP,0
7875,37__M_Left_index_finger.BMP,45__M_Right_thumb_finger.BMP,0
7876,32__M_Left_ring_finger.BMP,46__M_Left_middle_finger.BMP,0
7877,46__M_Right_middle_finger.BMP,63__M_Right_little_finger.BMP,0
7878,46__M_Right_ring_finger.BMP,97__M_Right_little_finger.BMP,0
7879,46__M_Right_thumb_finger.BMP,101__M_Right_index_finger.BMP,0
7880,38__M_Right_index_finger.BMP,46__M_Left_ring_finger.BMP,0
7881,46__M_Left_little_finger.BMP,129__M_Left_little_finger.BMP,0
7882,30__M_Right_little_finger.BMP,46__M_Left_ring_finger.BMP,0
7883,46__M_Right_index_finger.BMP,117__M_Left_thumb_finger.BMP,0
7884,46__M_Left_thumb_finger.BMP,65__M_Left_little_finger.BMP,0
7885,46__M_Right_thumb_finger.BMP,117__M_Right_thumb_finger.BMP,0
7886,15__M_Left_ring_finger.BMP,46__M_Right_thumb_finger.BMP,0
7887,46__M_Left_middle_finger.BMP,68__M_Left_index_finger.BMP,0
7888,46__M_Right_index_finger.BMP,129__M_Right_ring_finger.BMP,0
7889,46__M_Left_index_finger.BMP,99__M_Right_middle_finger.BMP,0
7890,46__M_Right_index_finger.BMP,70__M_Left_index_finger.BMP,0
7891,46__M_Right_little_finger.BMP,71__M_Right_middle_finger.BMP,0
7892,46__M_Right_index_finger.BMP,90__M_Left_ring_finger.BMP,0
7893,46__M_Left_little_finger.BMP,87__M_Left_index_finger.BMP,0
7894,46__M_Right_little_finger.BMP,115__M_Left_ring_finger.BMP,0
7895,46__M_Right_little_finger.BMP,72__M_Right_middle_finger.BMP,0
7896,33__M_Right_thumb_finger.BMP,46__M_Left_thumb_finger.BMP,0
7897,34__M_Right_ring_finger.BMP,46__M_Left_index_finger.BMP,0
7898,46__M_Left_index_finger.BMP,84__M_Left_index_finger.BMP,0
7899,46__M_Right_index_finger.BMP,122__M_Left_thumb_finger.BMP,0
7900,8__M_Right_thumb_finger.BMP,46__M_Right_middle_finger.BMP,0
7901,23__M_Left_little_finger.BMP,46__M_Left_little_finger.BMP,0
7902,46__M_Left_little_finger.BMP,75__M_Right_middle_finger.BMP,0
7903,46__M_Right_ring_finger.BMP,82__M_Left_little_finger.BMP,0
7904,6__M_Right_middle_finger.BMP,46__M_Right_ring_finger.BMP,0
7905,17__M_Left_thumb_finger.BMP,46__M_Left_ring_finger.BMP,0
7906,39__M_Left_ring_finger.BMP,46__M_Right_index_finger.BMP,0
7907,46__M_Right_little_finger.BMP,122__M_Right_little_finger.BMP,0
7908,46__M_Left_index_finger.BMP,97__M_Right_middle_finger.BMP,0
7909,19__M_Left_little_finger.BMP,46__M_Left_thumb_finger.BMP,0
7910,46__M_Right_middle_finger.BMP,127__M_Right_thumb_finger.BMP,0
7911,46__M_Right_ring_finger.BMP,77__M_Right_ring_finger.BMP,0
7912,10__M_Left_index_finger.BMP,46__M_Right_ring_finger.BMP,0
7913,25__M_Right_middle_finger.BMP,46__M_Left_middle_finger.BMP,0
7914,46__M_Right_middle_finger.BMP,52__M_Right_little_finger.BMP,0
7915,4__M_Right_middle_finger.BMP,46__M_Right_little_finger.BMP,0
7916,46__M_Left_thumb_finger.BMP,80__M_Right_little_finger.BMP,0
7917,46__M_Right_index_finger.BMP,105__M_Left_thumb_finger.BMP,0
7918,28__M_Left_little_finger.BMP,46__M_Right_index_finger.BMP,0
7919,19__M_Right_index_finger.BMP,46__M_Right_ring_finger.BMP,0
7920,23__M_Left_index_finger.BMP,46__M_Right_little_finger.BMP,0
7921,47__M_Right_little_finger.BMP,66__M_Left_index_finger.BMP,0
7922,47__M_Left_middle_finger.BMP,125__M_Right_ring_finger.BMP,0
7923,9__M_Left_ring_finger.BMP,47__M_Right_middle_finger.BMP,0
7924,4__M_Right_thumb_finger.BMP,47__M_Left_thumb_finger.BMP,0
7925,47__M_Right_middle_finger.BMP,82__M_Left_thumb_finger.BMP,0
7926,47__M_Left_ring_finger.BMP,53__M_Right_thumb_finger.BMP,0
7927,31__M_Right_ring_finger.BMP,47__M_Left_index_finger.BMP,0
7928,47__M_Right_ring_finger.BMP,97__M_Left_ring_finger.BMP,0
7929,30__M_Right_little_finger.BMP,47__M_Left_little_finger.BMP,0
7930,47__M_Left_little_finger.BMP,105__M_Left_ring_finger.BMP,0
7931,47__M_Left_middle_finger.BMP,83__M_Left_ring_finger.BMP,0
7932,47__M_Left_ring_finger.BMP,69__M_Left_index_finger.BMP,0
7933,47__M_Left_ring_finger.BMP,72__M_Left_index_finger.BMP,0
7934,42__M_Left_middle_finger.BMP,47__M_Left_little_finger.BMP,0
7935,47__M_Right_index_finger.BMP,58__M_Right_thumb_finger.BMP,0
7936,7__M_Right_little_finger.BMP,47__M_Left_thumb_finger.BMP,0
7937,32__M_Right_middle_finger.BMP,47__M_Left_ring_finger.BMP,0
7938,47__M_Right_index_finger.BMP,120__M_Right_index_finger.BMP,0
7939,41__M_Left_ring_finger.BMP,47__M_Left_thumb_finger.BMP,0
7940,47__M_Left_ring_finger.BMP,118__M_Right_middle_finger.BMP,0
7941,28__M_Left_little_finger.BMP,47__M_Right_little_finger.BMP,0
7942,47__M_Right_index_finger.BMP,103__M_Right_thumb_finger.BMP,0
7943,17__M_Right_index_finger.BMP,47__M_Left_ring_finger.BMP,0
